50409488 INFO  [2013-11-04 04:36:07]  180-/-6153785-/-27370000
50422359 INFO  [2013-11-04 04:36:20]  180-/-6153786-/-27380000
50432715 INFO  [2013-11-04 04:36:30]  180-/-6153786-/-27390000
50445952 INFO  [2013-11-04 04:36:44]  180-/-6153786-/-27400000
50457593 INFO  [2013-11-04 04:36:55]  180-/-6153786-/-27410000
50471695 INFO  [2013-11-04 04:37:09]  180-/-6153786-/-27420000
50482979 INFO  [2013-11-04 04:37:21]  180-/-6153786-/-27430000
50494280 INFO  [2013-11-04 04:37:32]  180-/-6153786-/-27440000
50508153 INFO  [2013-11-04 04:37:46]  180-/-6153786-/-27450000
50522476 INFO  [2013-11-04 04:38:00]  180-/-6153786-/-27460000
50533222 INFO  [2013-11-04 04:38:11]  180-/-6153786-/-27470000
50544929 INFO  [2013-11-04 04:38:23]  180-/-6153786-/-27480000
50559471 INFO  [2013-11-04 04:38:37]  180-/-6153786-/-27490000
50572873 INFO  [2013-11-04 04:38:51]  180-/-6153786-/-27500000
50586956 INFO  [2013-11-04 04:39:05]  180-/-6153786-/-27510000
50606356 INFO  [2013-11-04 04:39:24]  180-/-6153786-/-27520000
50621300 INFO  [2013-11-04 04:39:39]  180-/-6153786-/-27530000
50640842 INFO  [2013-11-04 04:39:59]  180-/-6153786-/-27540000
50662002 INFO  [2013-11-04 04:40:20]  180-/-6153786-/-27550000
50676097 INFO  [2013-11-04 04:40:34]  180-/-6153786-/-27560000
50694813 INFO  [2013-11-04 04:40:53]  180-/-6153786-/-27570000
50711531 INFO  [2013-11-04 04:41:09]  180-/-6153786-/-27580000
50726457 INFO  [2013-11-04 04:41:24]  180-/-6153786-/-27590000
50745158 INFO  [2013-11-04 04:41:43]  180-/-6153786-/-27600000
50758982 INFO  [2013-11-04 04:41:57]  180-/-6153786-/-27610000
50778256 INFO  [2013-11-04 04:42:16]  180-/-6153786-/-27620000
50792404 INFO  [2013-11-04 04:42:30]  180-/-6153786-/-27630000
50809866 INFO  [2013-11-04 04:42:48]  180-/-6153786-/-27640000
50827084 INFO  [2013-11-04 04:43:05]  180-/-6153786-/-27650000
50844188 INFO  [2013-11-04 04:43:22]  180-/-6153786-/-27660000
50864147 INFO  [2013-11-04 04:43:42]  180-/-6153786-/-27670000
50886780 INFO  [2013-11-04 04:44:04]  180-/-6153786-/-27680000
50903815 INFO  [2013-11-04 04:44:22]  180-/-6153786-/-27690000
50925070 INFO  [2013-11-04 04:44:43]  180-/-6153786-/-27700000
50947451 INFO  [2013-11-04 04:45:05]  180-/-6153786-/-27710000
50967896 INFO  [2013-11-04 04:45:26]  180-/-6153786-/-27720000
50988725 INFO  [2013-11-04 04:45:46]  180-/-6153786-/-27730000
51011574 INFO  [2013-11-04 04:46:09]  180-/-6153786-/-27740000
51030678 INFO  [2013-11-04 04:46:28]  180-/-6153786-/-27750000
51053877 INFO  [2013-11-04 04:46:52]  180-/-6153787-/-27760000
51076783 INFO  [2013-11-04 04:47:14]  180-/-6153787-/-27770000
51097998 INFO  [2013-11-04 04:47:36]  180-/-6153788-/-27780000
51115065 INFO  [2013-11-04 04:47:53]  180-/-6153788-/-27790000
51134965 INFO  [2013-11-04 04:48:13]  180-/-6153788-/-27800000
51152443 INFO  [2013-11-04 04:48:30]  180-/-6153788-/-27810000
51170880 INFO  [2013-11-04 04:48:49]  180-/-6153788-/-27820000
51194944 INFO  [2013-11-04 04:49:13]  180-/-6153788-/-27830000
51217357 INFO  [2013-11-04 04:49:35]  180-/-6153788-/-27840000
51234483 INFO  [2013-11-04 04:49:52]  180-/-6153788-/-27850000
51253830 INFO  [2013-11-04 04:50:12]  180-/-6153788-/-27860000
51282219 INFO  [2013-11-04 04:50:40]  180-/-6153788-/-27870000
51308210 INFO  [2013-11-04 04:51:06]  180-/-6153788-/-27880000
51330216 INFO  [2013-11-04 04:51:28]  180-/-6153788-/-27890000
51358709 INFO  [2013-11-04 04:51:56]  180-/-6153788-/-27900000
51387402 INFO  [2013-11-04 04:52:25]  180-/-6153788-/-27910000
51408635 INFO  [2013-11-04 04:52:46]  180-/-6153788-/-27920000
51424390 INFO  [2013-11-04 04:53:02]  180-/-6153789-/-27930000
51442216 INFO  [2013-11-04 04:53:20]  180-/-6153789-/-27940000
51461194 INFO  [2013-11-04 04:53:39]  180-/-6153789-/-27950000
51483550 INFO  [2013-11-04 04:54:01]  180-/-6153789-/-27960000
51509341 INFO  [2013-11-04 04:54:27]  180-/-6153789-/-27970000
51533576 INFO  [2013-11-04 04:54:51]  180-/-6153789-/-27980000
51550106 INFO  [2013-11-04 04:55:08]  180-/-6153789-/-27990000
51566686 INFO  [2013-11-04 04:55:24]  180-/-6153789-/-28000000
51576602 INFO  [2013-11-04 04:55:34]  180-/-6153789-/-28010000
51584037 INFO  [2013-11-04 04:55:42]  180-/-6153789-/-28020000
51592748 INFO  [2013-11-04 04:55:50]  180-/-6153789-/-28030000
51600603 INFO  [2013-11-04 04:55:58]  180-/-6153789-/-28040000
51609306 INFO  [2013-11-04 04:56:07]  180-/-6153789-/-28050000
51618333 INFO  [2013-11-04 04:56:16]  180-/-6153789-/-28060000
51627299 INFO  [2013-11-04 04:56:25]  180-/-6153789-/-28070000
51639251 INFO  [2013-11-04 04:56:37]  180-/-6153789-/-28080000
51664829 INFO  [2013-11-04 04:57:03]  180-/-6153789-/-28090000
51684286 INFO  [2013-11-04 04:57:22]  180-/-6153789-/-28100000
51699574 INFO  [2013-11-04 04:57:37]  180-/-6153789-/-28110000
51710653 INFO  [2013-11-04 04:57:48]  180-/-6153789-/-28120000
51717955 INFO  [2013-11-04 04:57:56]  180-/-6153789-/-28130000
51727464 INFO  [2013-11-04 04:58:05]  180-/-6153789-/-28140000
51736047 INFO  [2013-11-04 04:58:14]  180-/-6153789-/-28150000
51745873 INFO  [2013-11-04 04:58:24]  180-/-6153789-/-28160000
51754902 INFO  [2013-11-04 04:58:33]  180-/-6153789-/-28170000
51767736 INFO  [2013-11-04 04:58:45]  180-/-6153789-/-28180000
51781986 INFO  [2013-11-04 04:59:00]  180-/-6153789-/-28190000
51790158 INFO  [2013-11-04 04:59:08]  180-/-6153790-/-28200000
51799567 INFO  [2013-11-04 04:59:17]  180-/-6153790-/-28210000
51806876 INFO  [2013-11-04 04:59:25]  180-/-6153790-/-28220000
51817982 INFO  [2013-11-04 04:59:36]  180-/-6153790-/-28230000
51825266 INFO  [2013-11-04 04:59:43]  180-/-6153790-/-28240000
51835314 INFO  [2013-11-04 04:59:53]  180-/-6153790-/-28250000
51843481 INFO  [2013-11-04 05:00:01]  180-/-6153790-/-28260000
51852473 INFO  [2013-11-04 05:00:10]  180-/-6153790-/-28270000
51859765 INFO  [2013-11-04 05:00:17]  180-/-6153790-/-28280000
51872521 INFO  [2013-11-04 05:00:30]  180-/-6153790-/-28290000
51890343 INFO  [2013-11-04 05:00:48]  180-/-6153790-/-28300000
